,Voltage at scale: 5^2,mse,predicted
287,-0.35231162369631186,0.036883121389211695,-0.544361412525177
288,-0.7204910171579803,0.042535291465005474,-0.5142501592636108
289,-0.41353397610204845,0.0076872583395833465,-0.5012109875679016
290,-0.48043177340534865,0.0002981846441657831,-0.4976997971534729
291,-0.19484821632537025,0.09325411092093415,-0.5002235770225525
292,-0.3787567818360674,0.014856617063927423,-0.5006445050239563
293,-0.3969906579963497,0.010565930507719723,-0.49978137016296387
294,-0.07940725202580451,0.17570887310029074,-0.49858367443084717
295,0.7373737966376123,1.5096856973377002,-0.49131888151168823
296,0.5834122595226158,1.0909205317440758,-0.4610591530799866
297,0.5518954272190754,0.9239969688093383,-0.40935218334198
298,1.0698099626592557,1.995228019318093,-0.34271544218063354
299,0.026735642973483065,0.08076055619947392,-0.25744837522506714
300,-0.2346970847551191,0.003161315746612671,-0.17847150564193726
301,-0.46256015968533176,0.1158330710866696,-0.1222175806760788
302,-0.5140014262037553,0.17372036796579476,-0.09720367193222046
303,-1.0780440457050524,0.9515521046966328,-0.10256872326135635
304,-0.06902239540471283,0.005566363288429876,-0.14363045990467072
305,-0.9491993711154761,0.5718518841988542,-0.1929904818534851
306,-1.2964882971882088,1.0843315944752057,-0.2551758587360382
307,-1.0566705617290817,0.5220997636967805,-0.33410584926605225
308,-0.8577884820205429,0.19156783887476694,-0.42010384798049927
309,-0.3710285164436205,0.016919677220594537,-0.5011041760444641
310,-0.2609007346013615,0.09036702141450212,-0.5615118145942688
311,-0.6703780462538749,0.005535638613078223,-0.5959761738777161
312,-0.7229061000931291,0.011663066107590452,-0.6149104237556458
313,-0.816007547242663,0.03613803529317353,-0.6259074807167053
314,-0.6337895397865494,1.2508657684991657e-06,-0.6349079608917236
315,-0.6841440189841765,0.0018751301783232366,-0.6408412456512451
316,-0.019392441087650897,0.39107818829120206,-0.6447548866271973
317,-0.17975394798075905,0.2071038678026523,-0.6348406076431274
318,-0.5742577454354221,0.0014990905214928559,-0.6129758358001709
319,-1.6204716729368742,1.0606472976391272,-0.5905943512916565
320,-1.2655752356184555,0.453302676021931,-0.5922976732254028
321,-0.9411088432827723,0.10609268543525642,-0.6153901219367981
322,-1.1459078761823966,0.24849272881406453,-0.647417426109314
323,-1.308442957717149,0.3894992937373282,-0.6843441724777222
324,-1.3901935150715472,0.4424776229525223,-0.7250036001205444
325,-1.030466911882848,0.06895381524925843,-0.7678763270378113
326,-1.1361267902951007,0.11024952310377051,-0.8040883541107178
327,-1.334042836829604,0.2516233860341113,-0.8324220776557922
328,-0.9309654949552024,0.005559166690430572,-0.8564056754112244
329,-1.5117929408557027,0.4110993612551082,-0.8706226348876953
330,-0.9368824481462705,0.002757090949277749,-0.8843744397163391
331,-1.4650610860607989,0.3294646625741939,-0.8910709619522095
332,-1.4067368331772288,0.25848262624872664,-0.8983249664306641
333,-1.4208650683477873,0.2636444053633927,-0.9074019193649292
334,-1.1146325521723779,0.038609372207853355,-0.9181398749351501
335,-1.2095453115232648,0.08109073313546575,-0.9247809648513794
336,-1.2451677848165548,0.1009239492295497,-0.9274824857711792
337,-0.48791853050425665,0.19335734792661036,-0.9276427030563354
338,0.25592701351800523,1.3688746249005141,-0.9140621423721313
339,0.47231844450629556,1.8114533159797566,-0.873583972454071
340,-0.7276155118166314,0.005876106913147452,-0.8042712807655334
341,-0.6541969905884673,0.006456299480116511,-0.7345480918884277
342,-0.6136235972781704,0.003954261884220371,-0.676506519317627
343,-0.5090505061867227,0.015481708215365375,-0.6334760189056396
344,-0.3401154548738672,0.06915024461838637,-0.6030797958374023
345,-0.7197664922774407,0.019641656415621978,-0.5796177983283997
346,-0.5555408526881135,0.00013761020334347027,-0.5672715902328491
347,-0.5429824214254033,0.00038783048709945146,-0.5626758337020874
348,-0.7024986492912111,0.019507672605546676,-0.562828779220581
349,-0.5933369006230047,0.0006135372566890891,-0.5685672163963318
350,-0.47632613241561633,0.010093103462826745,-0.5767905712127686
351,-0.709864652243384,0.016011914366770054,-0.5833264589309692
352,-0.8707091757235185,0.07817590404194337,-0.5911096334457397
353,-0.23071219791215625,0.13911095016097844,-0.6036880016326904
354,0.3489077065207869,0.9175259064720206,-0.6089680194854736
355,-0.05018474851065191,0.2943271361628767,-0.5927039980888367
356,-0.27623651123948584,0.08162400544425145,-0.5619356632232666
357,-0.5543333112205391,0.0007154418720368929,-0.5275855660438538
358,-1.0981496111400595,0.35658340232669683,-0.5010035634040833
359,-1.2513262463011448,0.5701930156639327,-0.49621498584747314
360,-1.4497253094226745,0.8701214635415263,-0.5169222950935364
361,-1.0496668212171916,0.23807039095355245,-0.5617422461509705
362,-0.9169580139313875,0.09071150166039267,-0.6157745122909546
363,-1.119221209749145,0.20440188168883122,-0.6671129465103149
364,-1.3063901372222742,0.35125751028422264,-0.7137203216552734
365,-0.7328079401271772,0.0006024223093401459,-0.7573522329330444
366,-0.1824105392094038,0.3663106070402925,-0.7876465320587158
367,-0.2973684869219347,0.24570092178331188,-0.7930507659912109
368,-0.2092179597894334,0.32195410586606027,-0.7766279578208923
369,-0.2644026048573066,0.22914182556241006,-0.7430902123451233
370,0.0648939533486398,0.5848414627209463,-0.6998553276062012
371,-0.14147488345883286,0.2554808168711852,-0.6469259858131409
372,-0.38950390089742454,0.04087543623709746,-0.591680645942688
373,-0.058879047077125726,0.23515601547368845,-0.5438079237937927
374,0.11705974474760279,0.38151443344578606,-0.5006088018417358
375,-0.5944236879438183,0.018665632835032444,-0.4578014612197876
376,-0.6618045018341447,0.05430690987444882,-0.42876607179641724
377,-0.15016918202532384,0.07182327505551842,-0.4181678295135498
378,-0.11128634676961904,0.0917779200890653,-0.41423505544662476
379,-0.3872095721090452,0.0005347332381132016,-0.41033387184143066
380,-0.49939017444616185,0.00808619127956855,-0.4094669222831726
381,-0.4117226639006869,7.2920769639346945e-06,-0.41442304849624634
382,-0.6778648033528,0.06487030801411174,-0.4231683015823364
383,-1.1738020840832482,0.5397682823109325,-0.4391128420829773
384,-2.068228049111331,2.5507594518277807,-0.47111833095550537
385,-1.5295438004289674,0.9908626816563156,-0.5341229438781738
386,-1.6132264241314709,0.9980514222527849,-0.6142011880874634
387,-1.4749629260948642,0.5997483995447125,-0.7005286812782288
388,-1.6231282641655276,0.7079259699276318,-0.7817448973655701
389,-1.2829638327514374,0.18397982425137252,-0.8540351390838623
390,-1.3046995791676905,0.156132017294479,-0.9095641374588013
391,-0.881214786491371,0.004412855618923884,-0.9476441144943237
392,-0.6913892677895628,0.07415891129819366,-0.963710606098175
393,-1.605377404592263,0.41980370075663287,-0.9574548006057739
394,-1.5836416581760355,0.40300263067985775,-0.9488167762756348
395,-1.0285348455347427,0.006936697344125475,-0.945248007774353
396,-0.2107877636972818,0.5310245262384093,-0.9395020604133606
397,-0.1384560297898969,0.6050227876850437,-0.9162881374359131
398,-0.12686363170125656,0.5572606218809177,-0.8733625411987305
399,-0.12130894095043669,0.4815276108697326,-0.8152308464050293
400,-0.2985760283895005,0.20240207255101464,-0.748467206954956
401,-0.23988951306566494,0.19600241046734054,-0.6826111078262329
402,-0.045958353374150135,0.3319630248078113,-0.6221206784248352
403,0.0774523846113585,0.41378215637116117,-0.5658066272735596
404,-0.13785225905611828,0.139679634653346,-0.5115896463394165
405,-0.3957831165287839,0.004631886482446565,-0.4638410806655884
406,-0.5199183793948406,0.008203902042028949,-0.42934298515319824
407,-0.5438277004526951,0.017507723941185542,-0.4115109443664551
408,-0.8505432332151223,0.19472502229676492,-0.4092666506767273
409,-1.0522026582990753,0.3933877205082644,-0.42499637603759766
410,-0.5965972625854367,0.01888742011992179,-0.4591657519340515
411,0.4591562425098068,0.9163782798910611,-0.4981202483177185
412,0.07733163046460623,0.34957448382897394,-0.5139166116714478
413,-0.1709388952675072,0.11337389832695699,-0.507649302482605
414,-0.25003286139325204,0.05723898671564569,-0.489279568195343
415,-0.5111033266815888,0.001928602974233321,-0.46718746423721313
416,0.0598222791848634,0.26110345184184075,-0.4511605501174927
417,-0.07083370760606583,0.13103456655924384,-0.4328206777572632
418,-0.5575936731829796,0.02106808287612902,-0.41244518756866455
419,-0.737034335263679,0.11300119376781935,-0.40087783336639404
420,-0.7960831130277886,0.15337644905642153,-0.40445005893707275
421,-0.7109514395641975,0.08263490865738185,-0.4234885573387146
422,-0.7789360241883112,0.10652356084324625,-0.4525565505027771
423,-0.46835635872965625,0.0003788112683161703,-0.4878194332122803
424,0.010796095601580088,0.28100956310880587,-0.5193072557449341
425,-0.18253129335617327,0.12333954787663443,-0.5337285995483398
426,-0.2048708105061793,0.10765847271648614,-0.5329843163490295
427,-0.4699261626374875,0.002650124034198679,-0.5214055180549622
428,-0.13241832245205928,0.14139186704484588,-0.5084394216537476
429,-0.1787879148066978,0.09794038067692766,-0.49174219369888306
430,-0.817818859444016,0.11919755549367388,-0.4725688695907593
431,-0.8244603375156407,0.12915579573589464,-0.46507781744003296
432,-0.7823171402974869,0.0959075129009333,-0.47262775897979736
433,-0.9644143936068568,0.22294937867567688,-0.49223923683166504
434,-1.095794905278317,0.32806511847715447,-0.5230252146720886
435,-1.0258782543060894,0.21371556435950614,-0.5635844469070435
436,-0.5554200985413525,0.0028122774425098558,-0.6084510087966919
437,-0.7057590112536517,0.003769252340067214,-0.6443647742271423
438,-0.7677058885399105,0.009545785148165306,-0.670003354549408
439,-1.2658167439119772,0.33459215135457543,-0.6873773336410522
440,-1.0750251920361336,0.13516062296477757,-0.7073832154273987
441,-1.7580106460929414,1.0584211639765846,-0.7292146682739258
442,-2.0706431320464627,1.7099020043507305,-0.7630109190940857
443,-1.6382225325101387,0.6810261291178437,-0.8129794597625732
444,-1.323295717768247,0.20773342961055283,-0.86751788854599
445,-0.7946340632667009,0.014297440492417664,-0.9142059683799744
446,-1.158345553298363,0.04759534881739404,-0.9401819705963135
447,-1.17404359237677,0.04993222070646398,-0.9505884051322937
448,-1.8226141146078536,0.7604276944975652,-0.9505890607833862
449,-1.5437927897462695,0.3472788949732277,-0.9544890522956848
450,-0.9860293858763319,0.0005868215493654734,-0.961804986000061
451,-0.35207011540279015,0.3727056838764655,-0.9625663757324219
452,-0.9715388882654907,0.0007323349442775547,-0.9444772005081177
453,-0.7435550591885429,0.030453765062634107,-0.9180651307106018
454,0.13565588334815912,1.044216633215501,-0.8862133026123047
455,-0.2674214585262426,0.3247852646506769,-0.8373208045959473
456,-0.4266961780985372,0.12421378750253356,-0.7791359424591064
457,-0.3962661331158102,0.10561919990994015,-0.721257209777832
458,-0.48345062707426745,0.03428358747147827,-0.6686089038848877
459,-0.3674058920409231,0.06648747837350773,-0.6252575516700745
460,-0.45845451869559944,0.017327266145988972,-0.5900875926017761
461,-0.26476486729758064,0.08940167894504333,-0.5637660026550293
462,-0.3216400704200803,0.04851658047820988,-0.541904866695404
463,-0.16574646695695278,0.12806980350380998,-0.5236148834228516
464,-0.14715032835639644,0.12832186053984942,-0.5053707361221313
465,-0.20028215292942067,0.08159365154353457,-0.48592817783355713
466,-0.59865008308032,0.017436783452924112,-0.4666016697883606
467,-0.29978356985708343,0.024459910575017535,-0.456180214881897
468,0.5569671013828603,1.0153935576508444,-0.4507002830505371
469,0.9282861026602169,1.8468937838910087,-0.4307186007499695
470,0.6542949436688961,1.0789337646107255,-0.3844224214553833
